timestamp,x_01,y_01,z_01
1743202786353,-0.106541975,-8.3234423,-3.5948938000000004
1743202786387,-0.12210429,-8.717288,-3.9911342
1743202786420,0.055066638,-8.659827,-4.5992613
1743202786453,0.18674773,-8.774749,-4.7884035
1743202786487,0.22744916,-9.500193,-5.023035
1743202786520,0.33279404,-9.847352,-4.6495395
1743202786553,0.095768064,-9.181764,-4.429273
1743202786587,-0.05267244,-8.645462,-4.132392
1743202786620,-0.18674773,-8.446744,-4.0916905
1743202786653,-0.29927522,-8.312668,-4.039018
1743202786687,5.388655465448585,-5.588519809987407,2.286530973126817
1743202786720,-0.63206923,-8.152257,-3.9264908
1743202786753,-0.82121116,-8.839393,-3.7110126
1743202786787,-1.243069514,-9.1065854,-4.33254726
1743202786820,-1.6496049,-8.602366,-4.6591167
1743202786853,-1.4197617,-8.1881695,-4.4723687
1743202786887,-1.4580688,-8.583213,-4.003105
1743202786920,-1.3383588,-8.12592,-4.197036
1743202786953,-1.3599066,-8.176199,-4.3358994
1743202786987,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787020,-1.7768396714285717,-8.958760571428572,-4.117000857142857
1743202787053,-2.681506,-10.307038,-3.7469256
1743202787087,-2.123657,-11.010934,-3.86903
1743202787120,-1.7166426,-10.972627,-3.6990416
1743202787153,-1.8363527,-11.257536,-3.4332852
1743202787187,-0.9437144991666666,-9.706293166666667,-1.5151306466666667
1743202787220,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787253,-0.7876923666666666,-9.141860000000001,-1.3878389333333334
1743202787287,-0.908599555,-9.485827,-1.9620483
1743202787320,-0.8523358,-9.593566,-1.7477672
1743202787353,-0.834379275,-9.5361055,-1.37068045
1743202787387,-1.079785,-9.527726000000001,-1.64002815
1743202787420,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787453,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787487,-0.8104373,-9.601946,-1.15999075
1743202787520,-0.9600749,-9.279925,-1.3072342
1743202787553,-1.1085154,-9.181764,-1.5682021
1743202787587,-0.91697925,-9.093178,-1.6328455
1743202787620,-1.0079589,-9.65821,-1.8555063
1743202787653,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787687,-1.4556746,-10.146626,-2.1188686
1743202787720,-1.4748282,-10.376471,-2.8658595
1743202787753,-0.5410896,-10.572795,-3.2106245
1743202787787,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787820,-0.41180268,-10.129868,-3.2082303
1743202787853,-0.79726917,-9.528923,-2.5617957
1743202787887,5.388655465448585,-5.588519809987407,2.286530973126817
1743202787920,-0.842759,-9.184157,-2.5258827
1743202787953,-1.3862427833333335,-9.5169515,-2.2262085166666665
1743202787987,-1.9812018999999998,-9.7001085,-3.1579521
1743202788020,-1.7589401666666669,-9.597556666666668,-3.2561142333333333
1743202788053,-2.0055429777777776,-9.051944666666666,-2.7557261555555552
1743202788087,-1.8770541,-9.270349,-3.1124623
1743202788120,-2.0741768,-9.299079333333333,-2.5147099
1743202788153,5.388655465448585,-5.588519809987407,2.286530973126817
1743202788187,5.388655465448585,-5.588519809987407,2.286530973126817
1743202788220,-2.1823148999999997,-9.3026705,-2.3032221
1743202788253,-2.135628,-9.081207,-2.5091233
1743202788287,-2.1859062,-9.509769,-2.741361
1743202788320,-1.8363527,-9.900024,-2.801216
1743202788353,-1.7645266,-10.103531,-2.6312277
1743202788387,-1.8986019,-9.835381,-2.4349031
1743202788420,-1.9623475875,-9.492411375,-1.7247230500000001
1743202788453,-2.0326772,-9.73243,-1.52750065
1743202788486,-2.2792801000000003,-8.9902275,-1.31202255
1743202788520,-2.3223755,-8.884883,-1.520318
1743202788553,-2.3187843499999996,-9.1015575,-1.40539645
1743202788586,-2.2050598,-9.176975,-1.4939818
1743202788620,-2.6731262,-9.7587665,-2.27568865
1743202788653,-1.7034746,-10.4758295,-2.89937825
1743202788686,-1.59453835,-9.35534325,-1.83156425
1743202788720,5.388655465448585,-5.588519809987407,2.286530973126817
1743202788753,-1.9959661666666666,-9.151437,-1.9241401333333334
1743202788786,-1.8291700499999999,-9.795876,-3.17112015
1743202788820,-1.3742718,-10.31901,-3.5913026
1743202788853,-1.5298948,-10.067618,-3.5984852
1743202788886,5.388655465448585,-5.588519809987407,2.286530973126817
1743202788920,-1.67953245,-9.671378,-3.4572272
1743202788953,5.388655465448585,-5.588519809987407,2.286530973126817
1743202788986,5.388655465448585,-5.588519809987407,2.286530973126817
1743202789020,-1.5945383,-9.368511,-2.906561
1743202789053,-1.8674773,-9.085996,-2.6767175
1743202789086,5.388655465448585,-5.588519809987407,2.286530973126817
1743202789120,-1.8315643,-9.119514,-2.5881321
1743202789153,-1.7142484,-9.445126,-2.777274
1743202789186,-1.5577546545454546,-9.015257727272727,-3.1390161181818184
1743202789220,-1.66995565,-8.913613,-3.00232885
1743202789253,-1.8231845999999998,-8.768763499999999,-2.6431987
1743202789286,-1.66756145,-9.133879,-2.3391350500000003
1743202789320,-1.5059528,-9.188946,-2.4109612
1743202789353,-1.3144168,-8.901642,-2.3582888
1743202789386,-1.5957354000000001,-9.2176765,-2.409764
1743202789420,-1.45806885,-9.803058499999999,-2.4684220000000003
1743202789453,-1.6172832000000001,-9.692926,-3.0071174000000003
1743202789486,-0.51954174,-9.435549,-2.6288335
1743202789520,-0.9840169000000001,-8.5245555,-2.31878435
1743202789553,-1.0079589,-8.152256999999999,-3.525462
1743202789586,-1.2473791,-8.135497,-4.156334
1743202789620,5.388655465448585,-5.588519809987407,2.286530973126817
1743202789653,-1.4532804499999998,-7.8242512,-4.1204212
1743202789686,5.388655465448585,-5.588519809987407,2.286530973126817
1743202789720,-1.7908629,-8.195353,-3.8402996
1743202789753,-1.8818425,-8.001422,-4.1491513
1743202789786,-2.0326772,-8.470686,-4.6662993
1743202789820,5.388655465448585,-5.588519809987407,2.286530973126817
1743202789853,-1.91895265,-8.690952,-4.68664985
1743202789886,-1.6903064,-8.7125,-4.343082
1743202789920,-1.367089225,-9.436746124999999,-4.095281975
1743202789953,-0.5157794571428571,-8.551062371428571,-5.4119219
1743202789986,5.388655465448585,-5.588519809987407,2.286530973126817
1743202790020,0.22186269733333333,-8.835402,-6.281587133333333
1743202790053,0.50038815,-8.552089,-6.7324953
1743202790086,0.52672438,-8.226477,-6.11598835
1743202790120,0.799663365,-8.42759,-5.4815245
1743202790153,0.5889736,-8.707711499999998,-5.304354
1743202790186,1.6831238,-8.02297,-4.572925
1743202790220,1.2880805,-7.3920975,-4.2054153
1743202790253,0.51954174,-8.02297,-5.3199162
1743202790286,0.8726865500000001,-9.33619,-5.96994185
1743202790320,1.1683705,-9.41879,-4.841076
1743202790353,5.388655465448585,-5.588519809987407,2.286530973126817
1743202790386,0.7062895,-8.358158,-4.41849925
1743202790420,0.7398083,-8.250419,-5.4563856
1743202790453,5.388655465448585,-5.588519809987407,2.286530973126817
1743202790486,1.5275006,-8.736442,-4.9176903
1743202790520,1.7046716,-9.136273,-4.185065
1743202790553,1.3910311,-9.050082,-3.5913026
1743202790586,1.3215994,-7.8865004,-3.58412
1743202790620,0.8690952,-8.0672625,-3.7469257000000002
